tDate,SumToday,SumWeeklyDailyAverage,SumWeeklyAccConfirmed,SumWeeklyOccurrenceRate,MetropolitanToday,MetropolitanWeeklyDailyAverage,MetropolitanWeeklyAccConfirmed,MetropolitanWeeklyOccurrenceRate,ChungcheongToday,ChungcheongWeeklyDailyAverage,ChungcheongWeeklyAccConfirmed,ChungcheongWeeklyOccurrenceRate,HonamToday,HonamWeeklyDailyAverage,HonamWeeklyAccConfirmed,HonamWeeklyOccurrenceRate,GyeongbukToday,GyeongbukWeeklyDailyAverage,GyeongbukWeeklyAccConfirmed,GyeongbukWeeklyOccurrenceRate,GyeongnamToday,GyeongnamWeeklyDailyAverage,GyeongnamWeeklyAccConfirmed,GyeongnamWeeklyOccurrenceRate,GangwonToday,GangwonWeeklyDailyAverage,GangwonWeeklyAccConfirmed,GangwonWeeklyOccurrenceRate,JejuToday,JejuWeeklyDailyAverage,JejuWeeklyAccConfirmed,JejuWeeklyOccurrenceRate
2022-08-21,110548,125892.4,881247,243.8,47666,56949,398643,218.8,13619,15133,105931,273.1,13756,14917.4,104422,294.7,13327,13763.9,96347,274.6,17249,19461.7,136232,250,3011,3832.7,26829,249.1,1920,1834.7,12843,271.1
2022-08-22,58640,125460.3,878222,243,25360,56690,396830,217.8,6963,15015,105105,271,7774,14898.4,104289,294.4,7301,13868.3,97078,276.7,7773,19371.3,135599,248.8,2126,3800.1,26601,247,1343,1817.1,12720,268.5
2022-08-23,149754,134896.6,944276,261.2,70944,61368.9,429582,235.8,17795,16093.7,112656,290.5,16016,15797.9,110585,312.1,15009,14710,102970,293.5,24315,21087,147609,270.8,4154,4001,28007,260.1,1521,1838.1,12867,271.6
2022-08-24,138883,128985.3,902897,249.8,60190,57474,402318,220.9,16383,15456,108192,278.9,17300,15518.4,108629,306.6,16903,14806.3,103644,295.4,21423,19925.7,139480,255.9,4610,3921.9,27453,254.9,2074,1883,13181,278.2
2022-08-25,113002,119707.7,837954,231.8,50443,53277.3,372941,204.7,13587,14245.7,99720,257.1,13680,14440.1,101081,285.3,12693,13763.9,96347,274.6,17666,18606.6,130246,239,3311,3594.3,25160,233.6,1622,1779.9,12459,263
2022-08-26,100782,114339.4,800376,221.4,45588,51074,357518,196.3,12511,13776.7,96437,248.6,12041,13715.6,96009,271,10943,12940.7,90585,258.2,15271,17737.9,124165,227.8,3047,3416.9,23918,222.1,1381,1677.7,11744,247.9
2022-08-27,95206,109524.3,766670,212.1,42122,48892,342244,187.9,11787,13232.6,92628,238.8,11195,13105.9,91741,258.9,10911,12439.1,87074,248.2,14964,16948.7,118641,217.7,2821,3297,23079,214.3,1406,1609,11263,237.8
2022-08-28,84932,105870.1,741091,205,37126,47388.9,331722,182.1,10526,12791.1,89538,230.9,10478,12638.1,88467,249.7,10053,11971.9,83803,238.9,13078,16354,114478,210,2451,3217,22519,209.1,1220,1509.1,10564,223
2022-08-29,42782,103608.4,725259,200.6,20102,46638.4,326469,179.2,5586,12595.6,88169,227.3,4917,12230.9,85616,241.7,4681,11598,81186,231.4,5158,15980.7,111865,205.2,1504,3128.3,21898,203.3,834,1436.6,10056,212.3
2022-08-30,115258,98676.6,690736,191.1,57040,44651.3,312559,171.6,13978,12049.9,84349,217.5,11411,11570,80990,228.6,10990,11024.3,77170,220,17630,15025.6,105179,193,3184,2989.6,20927,194.3,1025,1366,9562,201.8
2022-08-31,103503,93621.7,655352,181.3,46978,42763.1,299342,164.3,12971,11562.6,80938,208.7,11764,10779.3,75455,213,12530,10399.4,72796,207.5,14462,14031.1,98218,180.2,3376,2813.3,19693,182.9,1422,1272.9,8910,188.1
2022-09-01,81273,89086.1,623603,172.5,37935,40975.7,286830,157.5,10075,11059.3,77415,199.6,9270,10148.9,71042,200.5,8878,9854.4,68981,196.6,11447,13142.7,91999,168.8,2627,2715.3,19007,176.5,1041,1189.9,8329,175.8
2022-09-02,89269,87439.7,612078,169.3,44262,40785.9,285501,156.7,11255,10878.9,76152,196.3,9052,9721.9,68053,192.1,9740,9682.3,67776,193.2,11568,12614,88298,162,2490,2635.4,18448,171.3,902,1121.4,7850,165.7
2022-09-03,79423,85183.4,596284,165,39382,40394,282758,155.2,9757,10588.3,74118,191.1,7933,9255.6,64789,182.9,8587,9350.3,65452,186.6,10568,11985.6,83899,153.9,2404,2576,18032,167.4,792,1033.7,7236,152.7
2022-09-04,71903,83331.1,583318,161.4,34209,39980,279860,153.6,8981,10368.7,72581,187.1,7483,8832,61824,174.5,8673,9153.6,64075,182.6,9731,11507.7,80554,147.8,2078,2522.9,17660,164,748,966.3,6764,142.8
2022-09-05,37262,82546.1,577823,159.9,18272,39720.7,278045,152.6,4618,10230.9,71616,184.6,4244,8736.1,61153,172.6,3962,9051,63357,180.6,4429,11404,79828,146.5,1248,2486.4,17405,161.6,489,917,6419,135.5
2022-09-06,99564,80301,562107,155.5,51440,38919.1,272434,149.6,12187,9975.4,69828,180,9109,8406.9,58848,166.1,9287,8806.4,61645,175.7,14169,10909.1,76364,140.1,2812,2433.4,17034,158.2,560,850.6,5954,125.7
2022-09-07,85197,77687.1,543810,150.4,42023,38211.1,267478,146.8,10175,9578.1,67047,172.9,8706,7969.9,55789,157.5,10634,8535.6,59749,170.3,10244,10306.1,72143,132.4,2730,2341.3,16389,152.2,685,745,5215,110.1
2022-09-08,72417,76420.9,534946,148,36522,38009,266063,146.1,8296,9322.9,65260,168.3,7264,7683.4,53784,151.8,7847,8388.3,58718,167.4,9464,10023,70161,128.7,2305,2295.3,16067,149.2,719,699,4893,103.3
2022-09-09,69133,73545,514815,142.4,34178,36568,255976,140.5,8372,8911.1,62378,160.8,6742,7352.9,51470,145.3,7550,8076.6,56536,161.1,9359,9707.9,67955,124.7,2270,2263.9,15847,147.1,662,664.7,4653,98.2
2022-09-10,42487,68272,477904,132.2,19246,33694,235858,129.5,5661,8326.3,58284,150.3,4875,6916.6,48416,136.7,5500,7635.6,53449,152.3,,8967.3,62771,115.2,1450,2127.6,14893,138.3,372,604.7,4233,89.4
2022-09-11,27986,62000.6,434004,120.1,13456,30730.4,215113,118.1,3647,7564.6,52952,136.5,3216,6307.1,44150,124.6,2944,6817.4,47722,136,3434,8068.1,56477,103.6,971,1969.4,13786,128,318,543.4,3804,80.3
2022-09-12,36736,61927.4,433492,119.9,18517,30766.4,215365,118.2,4730,7580.9,53066,136.8,3752,6237.1,43660,123.2,3680,6777.1,47440,135.2,4541,8084.4,56591,103.8,1232,1967.1,13770,127.9,284,514.3,3600,76
2022-09-13,57037,55854.7,390983,108.2,28334,27466.9,192268,105.5,7240,6874.3,48120,124.1,5294,5692.7,39849,112.5,6247,6343,44401,126.6,7956,7197.3,50381,92.4,1662,1802.9,12620,117.2,304,477.7,3344,70.6
2022-09-14,93667,57060.4,399423,110.5,48954,28455.1,199186,109.3,10727,6953.1,48672,125.5,8476,5659.3,39615,111.8,9657,6203,43421,123.8,12471,7514,52598,96.5,2916,1829.4,12806,118.9,466,446.4,3125,66
2022-09-15,71119,56873.4,398114,110.1,34848,28215.1,197506,108.4,8316,6955.9,48691,125.5,7060,5630,39410,111.2,8453,6289.6,44027,125.5,9281,7487.4,52412,96.2,2625,1875.1,13126,121.9,536,420.3,2942,62.1
2022-09-16,51526,54354.9,380484,105.3,26079,27056.6,189396,104,5849,6595,46165,119,5020,5383.7,37686,106.4,5947,6060,42420,120.9,6523,7081.9,49573,91,1770,1803.7,12626,117.2,338,374,2618,55.3
2022-09-17,43177,54451.1,381158,105.4,21753,27412.7,191889,105.3,4962,6493.7,45456,117.2,4282,5298.9,37092,104.7,4971,5984.6,41892,119.4,5380,7082.6,49578,91,1479,1807.9,12655,117.5,350,370.9,2596,54.8
2022-09-18,34523,55387,387709,107.3,16996,27919.9,195439,107.3,4022,6547.3,45831,118.2,3521,5342.6,37398,105.6,4179,6161.3,43129,122.9,4467,7230.3,50612,92.9,1075,1822.7,12759,118.5,263,363,2541,53.6
2022-09-19,19118,52872.3,370106,102.4,10200,26732.9,187130,102.7,2388,6213.1,43492,112.1,1725,5053.3,35373,99.8,2002,5921.6,41451,118.1,1937,6858.6,48010,88.1,648,1739.3,12175,113.1,218,353.6,2475,52.2
2022-09-20,47594,51523.4,360664,99.8,25991,26398.4,184789,101.4,5321,5938.6,41570,107.2,4065,4877.7,34144,96.4,4660,5694.9,39864,113.6,5919,6567.9,45975,84.4,1379,1698.9,11892,110.4,259,347.1,2430,51.3
2022-09-21,40960,43994,307958,85.2,21319,22450.1,157151,86.3,4578,5061,35427,91.3,3936,4229.1,29604,83.6,4644,4978.6,34850,99.3,4805,5472.7,38309,70.3,1334,1472.7,10309,95.7,344,329.7,2308,48.7
2022-09-22,32754,38512.4,269587,74.6,17183,19926,139482,76.6,3687,4399.3,30795,79.4,3038,3654.6,25582,72.2,3555,4279.1,29954,85.4,4018,4720.7,33045,60.6,1011,1242.1,8695,80.7,262,290.6,2034,42.9
2022-09-23,28805,35266.4,246865,68.3,15455,18408.3,128858,70.7,3217,4023.4,28164,72.6,2614,3310.9,23176,65.4,3037,3863.3,27043,77.1,3347,4266.9,29868,54.8,934,1122.7,7859,73,201,271,1897,40
2022-09-24,29047,33247.3,232731,64.4,15430,17504.4,122531,67.3,3245,3778.3,26448,68.2,2560,3064.7,21453,60.6,3218,3613,25291,72.1,3470,3993.9,27957,51.3,859,1034.1,7239,67.2,265,258.9,1812,38.2
2022-09-25,25544,31967.6,223773,61.9,13588,17019.3,119135,65.4,2847,3611.1,25278,65.2,2300,2890.6,20234,57.1,2806,3417,23919,68.2,3115,3800.9,26606,48.8,701,980.7,6865,63.7,187,248,1736,36.6
2022-09-26,13948,31230.9,218616,60.5,7351,16613.7,116296,63.8,1564,3493.4,24454,63,1346,2836.6,19856,56,1605,3360.3,23522,67,1398,3724,26068,47.8,535,964.7,6753,62.7,149,238.1,1667,35.2
2022-09-27,39117,30019.6,210137,58.1,22271,16082.1,112575,61.8,4133,3324,23268,60,3038,2689.9,18829,53.1,3688,3221.4,22550,64.3,4639,3540.7,24785,45.5,1160,933.4,6534,60.7,188,228,1596,33.7
2022-09-28,35780,29279.1,204954,56.7,19374,15803.7,110626,60.7,3944,3233.9,22637,58.4,3139,2575.6,18029,50.9,3661,3080.7,21565,61.5,4134,3445.3,24117,44.2,1300,928.6,6500,60.4,228,211.4,1480,31.2
2022-09-29,30629,28973.9,202817,56.1,16843,15754.1,110279,60.5,3249,3170.3,22192,57.2,2613,2514.9,17604,49.7,2973,2998,20986,59.8,3636,3390.7,23735,43.5,1067,936.4,6555,60.9,248,209.4,1466,30.9
2022-09-30,28221,28889.7,202228,55.9,15596,15773.7,110416,60.6,2903,3125.6,21879,56.4,2308,2471.1,17298,48.8,3027,2996.3,20974,59.8,3252,3377.1,23640,43.4,920,934.4,6541,60.7,215,211.4,1480,31.2
2022-10-01,26659,28545.9,199821,55.3,14861,15691.3,109839,60.3,2802,3061.7,21432,55.3,2098,2404.7,16833,47.5,2528,2897.7,20284,57.8,3274,3348.6,23440,43,894,939.4,6576,61.1,202,202.4,1417,29.9
2022-10-02,23351,28235.4,197648,54.7,12863,15589.3,109125,59.9,2558,3020.7,21145,54.5,2019,2365.1,16556,46.7,2250,2818.6,19730,56.2,2820,3306.4,23145,42.5,677,936.1,6553,60.8,164,199.1,1394,29.4
2022-10-03,12018,27961.4,195730,54.1,6574,15479.6,108357,59.5,1280,2980.4,20863,53.8,793,2286.3,16004,45.2,1487,2801.7,19612,55.9,1294,3291.6,23041,42.3,454,924.6,6472,60.1,136,197.3,1381,29.2
2022-10-04,16317,24706.4,172945,47.8,8751,13549.3,94845,52.1,1813,2649.3,18545,47.8,1265,2033.4,14234,40.2,1785,2529.9,17709,50.5,2020,2917.7,20424,37.5,539,835.9,5851,54.3,144,191,1337,28.2
2022-10-05,34670,24548,171836,47.5,19587,13579.4,95056,52.2,3599,2600.1,18201,46.9,2606,1957.4,13702,38.7,3190,2462.9,17240,49.1,4276,2938,20566,37.7,1223,824.7,5773,53.6,189,185.4,1298,27.4
2022-10-06,28566,24253.4,169774,47,14899,13302.3,93116,51.1,3043,2570.9,17996,46.4,2297,1911.6,13381,37.8,3496,2537.6,17763,50.6,3455,2912.3,20386,37.4,1120,832.3,5826,54.1,256,186.6,1306,27.6
2022-10-07,22244,23398.7,163791,45.3,11762,12754.1,89279,49,2346,2491.4,17440,45,1781,1836,12852,36.3,2747,2497.4,17482,49.8,2631,2823.4,19764,36.3,799,815,5705,53,178,181.3,1269,26.8
2022-10-08,19372,22355.7,156490,43.3,10343,12107.3,84751,46.5,2068,2386.4,16705,43.1,1625,1768.3,12378,34.9,2123,2439.4,17076,48.7,2368,2693.9,18857,34.6,690,785.9,5501,51.1,155,174.6,1222,25.8
2022-10-09,17593,21535.3,150747,41.7,9192,11584.6,81092,44.5,1928,2296.4,16075,41.4,1491,1693.1,11852,33.5,1992,2402.6,16818,47.9,2300,2619.6,18337,33.6,540,766.4,5365,49.8,150,172.6,1208,25.5
2022-10-10,8934,21095.7,147670,40.9,4694,11316.4,79215,43.5,1025,2260.1,15821,40.8,792,1693.1,11852,33.5,1015,2335.1,16346,46.6,911,2565.1,17956,32.9,418,761.3,5329,49.5,79,164.4,1151,24.3
2022-10-11,15381,20963.1,146742,40.6,8378,11263.4,78844,43.3,1764,2253.3,15773,40.7,1291,1697.1,11880,33.5,1294,2265.1,15856,45.2,2051,2569.9,17989,33,480,752.9,5270,48.9,123,161.4,1130,23.9
2022-10-12,30465,20360.7,142525,39.4,17155,10915,76405,41.9,3062,2176.3,15234,39.3,2153,1632.7,11429,32.3,3111,2253.7,15776,45,3776,2498,17486,32.1,1030,725.1,5076,47.1,178,159.9,1119,23.6
2022-10-13,26886,20120,140840,39,14339,10834.9,75844,41.6,2955,2163.1,15142,39,2160,1612.7,11289,31.9,2938,2174.3,15220,43.4,3155,2455.4,17188,31.5,1071,718,5026,46.7,268,161.6,1131,23.9
2022-10-14,23523,20301.7,142112,39.3,12828,10986.3,76904,42.2,2570,2195.1,15366,39.6,1865,1624.6,11372,32.1,2426,2128.4,14899,42.5,2786,2477.6,17343,31.8,900,732.4,5127,47.6,148,157.3,1101,23.2
2022-10-15,22791,20790,145530,40.3,12396,11279,78953,43.3,2417,2245.3,15717,40.5,1824,1653,11571,32.7,2432,2172.6,15208,43.3,2728,2529.1,17704,32.5,804,748.7,5241,48.7,190,162.3,1136,24
2022-10-16,21382,21332.4,149327,41.3,11562,11618.3,81328,44.6,2300,2298.4,16089,41.5,1782,1694.9,11864,33.5,2380,2228,15596,44.5,2464,2552.7,17869,32.8,735,776.6,5436,50.5,159,163.6,1145,24.2
2022-10-17,10959,21622.6,151358,41.9,5998,11805,82635,45.4,1173,2319.6,16237,41.9,871,1706.3,11944,33.7,1105,2240.9,15686,44.7,1187,2592.1,18145,33.3,498,788.3,5518,51.2,127,170.4,1193,25.2
2022-10-18,33161,24161.4,169130,46.8,19157,13344.1,93409,51.3,3441,2559.6,17917,46.2,2353,1857.4,13002,36.7,2958,2478.6,17350,49.5,4004,2871,20097,36.9,1070,872.4,6107,56.7,178,178.3,1248,26.3
2022-10-19,29431,24013.4,168094,46.5,16159,13201.9,92413,50.7,3024,2554.3,17880,46.1,2225,1867.6,13073,36.9,3183,2488.9,17422,49.7,3421,2820,19740,36.2,1244,903,6321,58.7,175,177.9,1245,26.3
2022-10-20,25378,23796.4,166575,46.1,14259,13189.9,92329,50.7,2607,2503.7,17526,45.2,1977,1841.7,12892,36.4,2663,2449.6,17147,48.9,2722,2757.9,19305,35.4,1008,893.9,6257,58.1,142,159.9,1119,23.6
2022-10-21,24691,23960.7,167725,46.4,13733,13319,93233,51.2,2620,2510.9,17576,45.3,1858,1838.7,12871,36.3,2614,2476.1,17333,49.4,2765,2754.7,19283,35.4,939,899.4,6296,58.5,162,161.9,1133,23.2
2022-10-22,26858,24535.4,171748,47.5,15753,13791.4,96540,53,2647,2543.6,17805,45.9,2044,1870.6,13094,37,2404,2472.1,17305,49.3,2889,2778.1,19447,35.7,956,921.3,6449,59.9,165,158.3,1108,23.4
2022-10-23,26189,25224,176568,48.8,14425,14201.4,99410,54.6,2828,2619.4,18336,47.3,2119,1918.9,13432,37.9,2817,2534.7,17743,50.6,3006,2855.7,19990,36.7,830,934.9,6544,60.8,164,159,1113,23.5
2022-10-24,14246,25695.7,179870,49.8,7961,14483.4,101384,55.7,1665,2690,18830,48.5,1067,1946.9,13628,38.5,1416,2579.3,18055,51.5,1427,2890.1,20231,37.1,563,944.1,6609,61.4,147,161.9,1133,23.9
2022-10-25,43688,27199.3,190395,52.7,25572,15398.9,107792,59.2,4891,2896.4,20275,52.3,2913,2028.6,14200,40.1,3722,2687.9,18815,53.6,5111,3048.4,21339,39.2,1340,982.9,6880,63.9,139,156.3,1094,23.1
2022-10-26,40761,28816.3,201714,55.8,22450,16296.1,114073,62.6,4409,3094.4,21661,55.8,3135,2158.6,15110,42.6,4314,2849.4,19946,56.9,4523,3205.6,22439,41.2,1651,1041,7287,67.7,279,171.1,1198,25.3
2022-10-27,34932,30186.9,211308,58.5,19321,17024.7,119173,65.4,3789,3263.6,22845,58.9,2706,2262.6,15838,44.7,3520,2971.7,20802,59.3,4123,3406,23842,43.7,1295,1082,7574,70.3,178,176.3,1234,26
2022-10-28,35864,31781.7,222472,61.5,20240,17954.6,125682,69,3880,3443.9,24107,62.2,2662,2377,16639,47,3433,3088.4,21619,61.6,4042,3587.3,25111,46.1,1393,1146.9,8028,74.5,214,183.7,1286,27.1
2022-10-29,37265,33268.3,232878,64.4,20897,18690,130830,71.8,4112,3652.6,25568,65.9,2832,2489.3,17425,49.2,3517,3247.6,22733,64.8,4320,3791.7,26542,48.7,1378,1207.1,8450,78.5,209,190,1330,28.1
2022-10-30,34465,34453.6,241175,66.7,18604,19288.7,135021,74.1,4039,3826,26782,69.1,2824,2590.4,18133,51.2,3752,3381.4,23670,67.5,3748,3897.9,27285,50.1,1270,1270,8890,82.5,228,199.1,1394,29.4
