tDate,NewSum,AccSum,OccurrenceRatePer10HS,ManNew,ManAcc,ManOccurrenceRatePer10HS,WomanNew,WomanAcc,WomanOccurrenceRatePer10HS,Age80MoreNew,Age80MoreAcc,Age80MoreOccurrenceRatePer10HS,Age70_79New,Age70_79Acc,Age70_79OccurrenceRatePer10HS,Age60_69New,Age60_69Acc,Age60_69OccurrenceRatePer10HS,Age50_59New,Age50_59Acc,Age50_59OccurrenceRatePer10HS,Age40_49New,Age40_49Acc,Age40_49OccurrenceRatePer10HS,Age30_39New,Age30_39Acc,Age30_39OccurrenceRatePer10HS,Age20_29New,Age20_29Acc,Age20_29OccurrenceRatePer10HS,Age10_19New,Age10_19Acc,Age10_19OccurrenceRatePer10HS,Age0_9New,Age0_9Acc,Age0_9OccurrenceRatePer10HS
2022-06-30,9595,18359341,35553,4397,8632415,33528,5198,9726926,37567,108,535769,25416,316,882049,23742,819,1860442,25967,1133,2267220,26256,1396,2832942,34689,1603,2701229,40176,2354,2679951,40264,1163,2403744,51042,703,2195995,58399
2022-07-01,9528,18368857,35572,4281,8636689,33545,5247,9732168,37587,154,535923,25423,350,882397,23752,768,1861209,25977,1196,2268415,26269,1311,2834253,34705,1559,2702786,40199,2296,2682246,40299,1179,2404922,51067,715,2196706,58418
2022-07-02,10715,18379552,35593,5025,8641704,33564,5690,9737848,37609,180,536101,25432,375,882770,23762,865,1862072,25989,1322,2269735,26285,1525,2835777,34723,1732,2704515,40225,2470,2684710,40336,1393,2406315,51097,853,2197557,58440
2022-07-03,10059,18389611,35612,4669,8646373,33582,5390,9743238,37630,184,536285,25441,322,883092,23770,928,1863000,26002,1385,2271120,26301,1491,2837268,34742,1540,2706055,40248,2042,2686752,40366,1309,2407624,51125,858,2198415,58463
2022-07-04,6253,18395864,35624,3038,8649411,33594,3215,9746453,37643,136,536421,25447,170,883262,23775,465,1863465,26009,700,2271820,26309,917,2838185,34753,1047,2707102,40264,1232,2687984,40385,899,2408523,51144,687,2199102,58481
2022-07-05,18147,18413997,35659,8435,8657838,33627,9712,9756159,37680,217,536638,25457,533,883795,23789,1256,1864721,26026,2345,2274163,26336,2971,2841155,34789,3016,2710115,40308,3780,2691763,40442,2509,2411027,51197,1520,2200620,58522
2022-07-06,19371,18433359,35697,9176,8667012,33663,10195,9766347,37719,357,536995,25474,587,884381,23805,1483,1866203,26047,2396,2276558,26364,2941,2844094,34825,3204,2713319,40356,4236,2695997,40505,2602,2413628,51252,1565,2202184,58563
2022-07-07,18511,18451862,35733,8643,8675653,33696,9868,9776209,37757,333,537328,25490,601,884981,23821,1355,1867558,26066,2320,2278877,26391,2829,2846922,34860,3007,2716322,40401,4104,2700100,40567,2486,2416114,51305,1476,2203660,58603
2022-07-08,19323,18471172,35770,9069,8684715,33731,10254,9786457,37797,340,537668,25506,656,885636,23839,1566,1869123,26088,2413,2281288,26418,2916,2849836,34895,3038,2719359,40446,4000,2704098,40627,2758,2418870,51364,1636,2205294,58646
2022-07-09,20286,18491435,35809,9578,8694286,33769,10708,9797149,37838,354,538021,25523,692,886326,23857,1691,1870813,26111,2684,2283966,26449,2986,2852820,34932,2897,2722251,40489,4072,2708166,40688,3155,2422021,51430,1755,2207050,58693
2022-07-10,20410,18511845,35849,9515,8703801,33806,10895,9808044,37880,387,538408,25541,805,887131,23879,1893,1872706,26138,2651,2286617,26480,3039,2855859,34969,3016,2725267,40534,3725,2711892,40744,3123,2425144,51497,1771,2208821,58740
2022-07-11,12693,18524538,35873,6099,8709900,33829,6594,9814638,37906,182,538590,25550,356,887487,23889,885,1873591,26150,1429,2288046,26497,2030,2857889,34994,2041,2727308,40564,2240,2714132,40778,2086,2427230,51541,1444,2210265,58778
2022-07-12,37360,18561861,35946,17242,8727124,33896,20118,9834737,37984,523,539112,25575,1188,888674,23921,2768,1876358,26189,4718,2292756,26551,5983,2863866,35067,5973,2733272,40653,6714,2720841,40878,6235,2433463,51673,3258,2213519,58865
2022-07-13,40266,18602109,36024,18857,8745972,33969,21409,9856137,38066,661,539772,25606,1329,890001,23956,3050,1879408,26231,4806,2297559,26607,5854,2869716,35139,6644,2739915,40752,8187,2729025,41001,6333,2439794,51808,3402,2216919,58955
2022-07-14,39196,18641278,36099,18135,8764087,34040,21061,9877191,38147,654,540425,25637,1390,891390,23994,2934,1882339,26272,4662,2302217,26661,5869,2875581,35211,6088,2745999,40842,8222,2737243,41125,6093,2445884,51937,3284,2220200,59042
2022-07-15,38882,18680142,36175,18013,8782092,34110,20869,9898050,38228,664,541088,25668,1460,892848,24033,3162,1885500,26316,4704,2306919,26715,5601,2881179,35279,5891,2751886,40930,7528,2744769,41238,6500,2452383,52075,3372,2223570,59132
2022-07-16,41310,18721415,36255,19213,8801288,34184,22097,9920127,38313,793,541880,25706,1684,894531,24078,3554,1889053,26366,5091,2312006,26774,5935,2887105,35352,5848,2757727,41017,7536,2752293,41351,7095,2459476,52226,3774,2227344,59232
2022-07-17,40342,18761757,36333,18924,8820212,34258,21418,9941545,38396,808,542688,25744,1700,896231,24124,3563,1892616,26416,5208,2317214,26834,6063,2893168,35426,5724,2763451,41102,6749,2759042,41452,6657,2466133,52367,3870,2231214,59335
2022-07-18,26299,18788056,36384,12665,8832877,34307,13634,9955179,38449,467,543155,25767,758,896989,24145,1807,1894423,26441,2681,2319895,26866,3879,2897047,35474,3843,2767294,41159,4236,2763278,41516,5201,2471334,52478,3427,2234641,59426
2022-07-19,73582,18861593,36526,34447,8867301,34441,39135,9994292,38600,1115,544270,25819,2582,899569,24214,5466,1899886,26517,8935,2328822,26969,11408,2908449,35613,11251,2778536,41326,12379,2775646,41702,13649,2484981,52767,6797,2241434,59607
2022-07-20,76402,18937971,36674,35500,8902792,34578,40902,10035179,38758,1529,545798,25892,2951,902520,24293,6305,1906189,26605,9027,2337844,27073,11434,2919879,35753,11855,2790388,41502,14383,2790027,41918,12184,2497161,53026,6734,2248165,59786
2022-07-21,71170,19009080,36812,32045,8934813,34703,39125,10074267,38909,1263,547060,25952,2767,905285,24368,5860,1912045,26687,8384,2346220,27170,10710,2930584,35884,11154,2801535,41668,14786,2804791,42140,10227,2507380,53243,6019,2254180,59946
2022-07-22,68632,19077659,36944,31581,8966369,34825,37051,10111290,39052,1374,548432,26017,2953,908233,24447,6203,1918243,26773,8324,2354538,27267,9910,2940488,36005,10077,2811608,41818,13501,2818283,42342,10182,2517556,53459,6108,2260278,60108
2022-07-23,68551,19146180,37077,31651,8998006,34948,36900,10148174,39194,1658,550090,26096,3201,911433,24533,6602,1924841,26866,8921,2363452,27370,9838,2950322,36126,9677,2821282,41962,12113,2830388,42524,10492,2528047,53682,6049,2266325,60269
2022-07-24,65433,19211613,37204,30135,9028141,35065,35298,10183472,39330,1633,551723,26173,3292,914725,24622,6387,1931228,26955,8683,2372135,27470,9714,2960036,36245,9122,2830404,42098,10545,2840933,42683,10048,2538095,53895,6009,2272334,60429
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
